compound_condition_v2,fs,O2,64,nongoal,Passed,1.25
compound_condition_v2,sp,O0,32,goal,Passed,1.59
compound_condition_v2,sp,O0,32,nongoal,Passed,1.73
compound_condition_v2,sp,O0,64,goal,Passed,1.58
compound_condition_v2,sp,O0,64,nongoal,Passed,1.83
compound_condition_v2,sp,O1,32,goal,Passed,1.65
compound_condition_v2,sp,O1,32,nongoal,Passed,1.3
compound_condition_v2,sp,O1,64,goal,Passed,1.68
compound_condition_v2,sp,O1,64,nongoal,Passed,1.86
compound_condition_v2,sp,O2,32,goal,Passed,1.47
compound_condition_v2,sp,O2,32,nongoal,Passed,1.29
compound_condition_v2,sp,O2,64,goal,Passed,1.44
compound_condition_v2,sp,O2,64,nongoal,Passed,1.51
compound_condition_v2,wp,O0,32,goal,Passed,1.36
compound_condition_v2,wp,O0,32,nongoal,Passed,1.72
compound_condition_v2,wp,O0,64,goal,Passed,1.49
compound_condition_v2,wp,O0,64,nongoal,Passed,1.33
compound_condition_v2,wp,O1,32,goal,Passed,1.39
compound_condition_v2,wp,O1,32,nongoal,Passed,1.26
compound_condition_v2,wp,O1,64,goal,Passed,1.47
compound_condition_v2,wp,O1,64,nongoal,Passed,1.53
compound_condition_v2,wp,O2,32,goal,Passed,1.43
compound_condition_v2,wp,O2,32,nongoal,Passed,1.21
compound_condition_v2,wp,O2,64,goal,Passed,1.34
compound_condition_v2,wp,O2,64,nongoal,Passed,1.28
compound_condition_v3,fs,O0,32,goal,Passed,1.56
compound_condition_v3,fs,O0,32,nongoal,Failed,1.46
compound_condition_v3,fs,O0,64,goal,Passed,1.6
compound_condition_v3,fs,O0,64,nongoal,Passed,1.88
compound_condition_v3,fs,O1,32,goal,Passed,1.38
compound_condition_v3,fs,O1,32,nongoal,Failed,1.19
compound_condition_v3,fs,O1,64,goal,Passed,1.7
compound_condition_v3,fs,O1,64,nongoal,Passed,1.5
compound_condition_v3,fs,O2,32,goal,Passed,1.83
compound_condition_v3,fs,O2,32,nongoal,Failed,1.23
compound_condition_v3,fs,O2,64,goal,Passed,1.41
compound_condition_v3,fs,O2,64,nongoal,Passed,1.33
compound_condition_v3,sp,O0,32,goal,Passed,1.97
compound_condition_v3,sp,O0,32,nongoal,Passed,1.81
compound_condition_v3,sp,O0,64,goal,Passed,2.09
compound_condition_v3,sp,O0,64,nongoal,Passed,275.53
compound_condition_v3,sp,O1,32,goal,Passed,1.8
compound_condition_v3,sp,O1,32,nongoal,Passed,2.04
compound_condition_v3,sp,O1,64,goal,Passed,2.22
compound_condition_v3,sp,O1,64,nongoal,Passed,2.28
compound_condition_v3,sp,O2,32,goal,Passed,1.8
compound_condition_v3,sp,O2,32,nongoal,Passed,1.99
compound_condition_v3,sp,O2,64,goal,Passed,2.13
compound_condition_v3,sp,O2,64,nongoal,Passed,1.81
compound_condition_v3,wp,O0,32,goal,Passed,1.56
compound_condition_v3,wp,O0,32,nongoal,Passed,1.81
compound_condition_v3,wp,O0,64,goal,Passed,1.45
compound_condition_v3,wp,O0,64,nongoal,Passed,1.92
compound_condition_v3,wp,O1,32,goal,Passed,1.34
compound_condition_v3,wp,O1,32,nongoal,Passed,1.68
compound_condition_v3,wp,O1,64,goal,Passed,1.64
compound_condition_v3,wp,O1,64,nongoal,Passed,2.58
compound_condition_v3,wp,O2,32,goal,Passed,1.56
compound_condition_v3,wp,O2,32,nongoal,Passed,1.72
compound_condition_v3,wp,O2,64,goal,Passed,2.23
compound_condition_v3,wp,O2,64,nongoal,Passed,1.67
condcall_v1,fs,O0,32,goal,Passed,1.47
condcall_v1,fs,O0,32,nongoal,Failed,1.42
condcall_v1,fs,O0,64,goal,Passed,1.66
condcall_v1,fs,O0,64,nongoal,Failed,1.5
condcall_v1,fs,O1,32,goal,Passed,1.34
condcall_v1,fs,O1,32,nongoal,Failed,1.59
